,Document,Topic,Name,Top_n_words,Probability,Representative_document
297,supply lithium concerned emerge country chile introduce restriction export raw mineral photo credit reuter japanese move country chile restrict export raw mineral lithium chief financial officer say say last week nationalize country lithium industry world second large producer metal essential electric vehicle battery boost economy protect environment happen chile case restriction export raw material due grow nationalism emerge country cfo tell news conference trading company supply material believe business risk reduce process raw mineral lithium locally export say together australian miner orocobre begin production lithium carbonate mine olaroz salt flat argentina decide expand production capacity face difficulty argentina due high inflation similar export curb problem moment export industry say battery grade lithium price touch record level tonne slump nearly price still relatively high double price compare previous year lithium price halve stock price lithium produce company fall expect lithium price rise slightly current level medium long term say,1,1_inflation_price_growth_year,inflation - price - growth - year - month - market - high - rise - rate - say,0.6143718915487544,False
298,major setback ambitious reintroduction cheetah airlift succumb mysterious ailment evening wild male capture close estimate approximately year old wild healthy accord cheetah metapopulation project profit public benefit project dedicate conserve threaten specie transport expert say cheetah lose fitness suffering chronic stress month captivity morning team intrepid dedicated wildlife expert daily mission monitor majestic swift cheetah call boma home make round keen eye draw curious sight male cheetah sit state torpor head bow low exhaustion concern health wellbee regal creature team approach caution sensing presence rise foot begin walk neck bent low behaviour keep protocol deem healthy previous day monitoring say official cheetah population grow begin site bthe grow cheetah population lead concern accommodate many predator trigger search site alarm sudden change uday condition team immediately contact wildlife doctor oversee cheetah part boma doctor arrive scene alacrity examine uday quickly deduce need urgent medical attention moment delay expert decide quarantine uday immediate treatment decision relay chief conservator forest chief conservator forest act swiftly give necessary permission tranquilize uday provide care desperately need uday render unconscious give treatment spot good effort medical team health continue deteriorate eventually pass away untimely demise reveal thorough autopsy report team wildlife doctor uday long grace earth majestic presence memory live heart mind privilege know legacy kind continue inspire awe wonder generation come say officer contact der manager metapopulation tell toi keep free range cheetah enclosure long adverse impact health expect wild cheetah flourish take wild natural free range condition throw cage month percent live hope revive cheetah population suffer setback uday death early female cheetah sasha cheetah bring last year die kidney relate ailment cast ambitious reintroduction diagnose kidney ailment back year airlift cheetah,-1,-1_say_joint_also_year,say - joint - also - year - wrestler - collagen - woman - state - take - first,0.0,False
299,australian counterpart confirm thank say meet bolster effort member country ensure free open inclusive indo look forward visit discussion strengthen quad collaboration domain advance positive agenda tweet pm modi response announcement australian pm modi first visit summit also first time papua new officially invite visit last month commit support open stable prosperous indo pacific respectful sovereignty ensure security growth look forward discuss quad leader important regional institution regional partner shape region want live say albanese statement quad seek promote stability resilience prosperity indo see group lead contain share vision region govern accept rule norm cooperate trade thrive discuss global economic environment know pressure due global inflationary pressure albanese tell reporter know live insecure world strategic competition region ongoing impact russian invasion add say early week quad often dumbe say exist identity interest see benefit work together say,4,4_say_minister_visit_shah,say - minister - visit - shah - meeting - also - prime - democracy - new - country,1.0,False
300,allege gather knowledge evm function leader predict big victory grand old party karnataka state poll even vote leave afternoon campaign poll bind state also meet assam native seek vote learn art psephologist early accuse say problem predict say gather knowledge tell medium election member slate hold result declare kharge already say victory karnataka create wave country stop bjp allege effort weaken democracy,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
301,maxx launch get kg payload capacity mahindra today launch bolero maxx pik start price indian market new maxx book payment rs say official statement maxx range come series new range get multiple payload capacity range cargo bed length maxx pik maxx pik include height adjustable driver seat digital instrument cluster service interval lead tail lamp moreover also get connect solution feature include route planning expense management vehicle track heath monitor geo fence variant mahindra bolero maxx pik cost variant additionally gold colour variant rs expensive white colour variant mahindra bolero maxx pik maxx pik power cylinder diesel engine produce peak power torque engine mate speed gearbox maxx pik maxx get first segment bed length payload tonne make segment leader addition get new tonne proposition cater application usage entry level lcv segment good segment tire maxx variant get long bed tonne tonne payload capacity bolero maxx pik maxx pik payload capacity tonne offering claim mileage variant cargo bed length maxx pik maxx pik long cargo bed length payload capacity tonne offer claim mileage figure kmpl maxx pik maxx pik payload capacity tonne cargo bed length,2,2_get_battery_also_new,get - battery - also - new - launch - electric - make - offer - vehicle - price,0.9488196902354488,False
302,gadgetphone camera get well advanced powerful phone replace camera yet camera lose relevance today time phone ask even camera bizarre megapixel big sensor software trick make well photographer phone try camera replacement jump train chinese maker long depart try make believe phone indeed camera thus see smartphone maker partner traditional camera maker legacy century sell phone camera xiaomi partner century old german camera manufacturer pro usually talk good phone phone xiaomi good camera phone camera inch sensor couple tune look good paper good photo click also good phone rs let find pretty heavy first thought come mind moment take phone hand make ceramic xiaomi prefer call ceramic add heft phone feel premium also durable glass glass prone smudge well get white keep cloth handy black slippery forget get case contrary chinese smartphone maker know play design understatedly simple frill whatsoever way many like phone back phone giant camera module ceramic moulding sensor separate fine line obvious see write fine print camera module protrude bit phone wobble much curve front back curve dramatic see old phone curve side provide grip make hold phone little comfortable nightmare flat edge iphone nice complaint ip rating phone india even say sort water dust resistance certification make claim justifiable,2,2_get_battery_also_new,get - battery - also - new - launch - electric - make - offer - vehicle - price,0.7386908577906702,False
303,recuse hearing disqualify rahul revision petition petition place act chief justice desai assign bench lawyer request morning session permit circulate detail revision plea state counsel object assistant public prosecutor maithili say object circulation paper learn public prosecutor appear argue state government merely formal party matter result private complaint,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
304,court justify new fact check panel rule say false information social medium potential fan separatist movement intensify social political conflict weaken public trust democratic institution point emerge tech artificial intelligence sophisticate tool create deepfake click bait motivated story anti social anti organisation social medium deliberately publish amplify false information centre say standup demand stay rule constitution fact check unit weed fake false misleading post online central government mala fide misconception also premature panel even constitute yet agency fact check yet notify potential allege irreparable injury petitioner say constitutional validity rule information technology intermediary guideline digital medium ethic amendment rule kamra allege violate citizen fundamental right equality freedom speech right choose trade false misleading information adversely impact electoral democracy economy social fabric many way severe last damage say centre reply add matter public interest mislead content social medium platform influence citizen perception reality create doubt regard action intention democratically elect government centre say plea lack basis maintainable abuse process law dwell imaginary consequence identify incident event occasion harm pertinent note kamra early face charge criminal contempt gross insinuation say seek reply point interim relief hear kamra petition say public interest central government business information considerable interest general public add therefore interest give correct information government disseminate authentic information public interest dedicate agency press information bureau also set fact check unit counter misinformation government policy initiative scheme suo reference complaint thus offer easy avenue public report suspicious questionable information pertain business central government fact check center say look significant expansion ofthe online intermediary ecosystem growth online social medium platform influence capability international development social medium regulation compelling need framework deal fake hate message meity propose amend rule reply say egregious form false misleading information disinformation refer handbook journalism say false information potential foster animosity hatred community create panic lead violence disruption public order social medium make consumer also producer information gatekeepe function perform traditional information vehicle new organisation considerably dilute due emergence user generate content need smartphone cheap internet datum social medium account generate content adversely impact democratic discourse cite say percent people pay attention mainstream news outlet mainstream journalist majority news relate information social medium produce common user lack time resource verify information anti organisation use feature anonymity internet misuse spread false information make bot account example point news report regard supporter indian separatist use twitter bot promote violence affidavit cite leader declaration adopt counter disinformation campaign rule harmony fundamental right public interest say centre fact check fact check unit globally well establish mechanism deal fake news misinformation say centre international fact check network ifcn launch bring together grow community fact checker work advocate factual information global fight misinformation context government effort ensure correct information available public connection government work reply say important recognize fake information spread many time fast factually correct information cite mit media lab mit say falsehood percent likely retweete truth centre cite provision rule make power especially procedure safeguard block access public interest sovereignty integrity state friendly relation foreign state public order prevent incitement commit offence relate issue also say reason new rule order pass singhal order ask centre frame necessary guideline eliminate child pornography online,5,5_marriage_say_rule_right,marriage - say - rule - right - information - sex - court - social - couple - provision,1.0,False
305,training gun kharge venomous snake say party leader hurl different type abuse time accuse also abuse dominant community poll bind say grand old party even abuse babasaheb engage abuse veer savarkar people respond abuse vote modi first visit state campaign election declare give new slogan majority government stress party come back power full majority stress get clear mandate party get majority emerge single large party form government backing opposition rank switch loyalty independent hate speak common man bring corruption attack politic selfishness contress hate people become permanent election start abuse address public rally humnabad bidar district say make list abuse send people abuse time different type people put effort good governance boost morale worker instead waste time dictionary abuse pathetic plight make speech campaign rally kharge liken modi venomous snake row erupt later backtrack state intention hurt feeling statement ideology represent say insult work poor country history attack last election run campaign chowkidar say say community chor election season start karnataka show gut call people listen open ear abuse punish way able withstand time decide respond abuse pain inflict pride vote say note abuse hurl top congress leader say party abuse babasaheb babasaheb say abuse repeatedly call babasaheb drohi dagabaaz dost shock hear even today see abuse abuse stalwart country say look feel respect babasaheb abuse similar way feel gift let abuse continue work country people people blessing abuse get mixed mud people understand much mud sle symbol bloom add later speak rally prime minister express confidence party come back power full majority say third rally first day campaign state election declare look people decide bring strong stable bjp government karnataka hear everywhere roadmap development say early humnabad rally modi stress need majority point face consequence unstable coalition government focus unstable government serve people say remind former chief coalition government admit function say fear save seat power allow allege abuse modi say shut source corruption provide stable strong government karnataka claim shut way corruption mean corruption account corruption worry source corruption shut chant khudegi modi grave dig busy dig modi grave people ensure lotus bloom say early address rally district headquarters town vijayapura take swipe former say leader seek vote name retirement active politic say people choose tired defeat bjp teem enthusiasm modi jibe aim year old recently announce last election contest poll anymore,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
306,embarrassment rule leader visit protest site bjp man allegedly kill recently former deputy chief minister call visible justice family ramprasad hang allege land dispute video record death accuse cabinet people create problem family connection land dispute blame extreme step family member refuse hand body examination accuse arrest also seek compensation government job family member chowk last day rajya sabha member say family agree autopsy do site mortuary body keep room godown ramprasad end life pilot involve tussle power unit demand impartial time bind probe case meet family member site home also talk die suicide shock life lose heart wrench incident talk son say several thing pilot tell reporter get justice justice delay justice also visible say pointed family member say feel atmosphere say family speaking pressure understand delay happen proof come action see generate confidence say pilot say video statement proof consider investigation poor family responsibility accuse fair investigation family believe justice do say video statement ramprasad allege force take extreme step other cause lot trouble family later say go meet get help anywhere add family member tell minister insult push due minister torture become depressed embrace death leader allege local mla mahal seat deny allegation say family come meet leave say good senior leader meet family member say pilot speak media thing ramprasad saying say collect give family member early day mla harish consider close pilot also meet family member pilot hold day long fast jaipur last week allege inaction gehlot government complaint allege corruption previous raje dispensation also skip programme party recently jaipur,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
307,former clerk allegedly fake unnatural death siphon government compensation seoni lockdown lose crore ill get money online gaming say police accuse include clerk custody suspect yet catch sachin arrest police say exploit government scheme pay compensation kin people die unnatural death lockdown impose dahayat hit unnatural death relief scam say police,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,0.907732086678495,False
308,formula finally return fourth round season week long break paddock currently baku circuit grand prix also first sprint weekend calendar qualify session already conclude grab first pole position season ahead red bull teammate verstappen sergio respectively join row ahead yuki lining seventh position respectively say formula make adjustment sprint format season start weekend onwards saturday km sprint race precede additional qualifying session call sprint shootout km sprint race impact main grand prix race change make point system follow formula season probably already know motorsport stream third last year fan enjoy formula race star sport platform watch biker beat maharashtra traffic ride construction pipe incident happen maharashtra see biker drive opposite side traffic concrete pipe lie road instead formula promote ott video platform catch action know tv watch race live need opt premium tv subscription currently price period indian currency also monthly plan price pro plan practice session qualifying already conclude schedule remainder grand prix weekend indian standard time pmsprint main race onwardsstay tune toi auto azerbaijan gp sprint report later today full race report tomorrow,2,2_get_battery_also_new,get - battery - also - new - launch - electric - make - offer - vehicle - price,0.9608198401401633,False
309,shah hail baat episode schedule broadcast say modi unprecedented experiment empower foundation democracy prime minister start monthly radio programme take office address concluding session national conclave say baat unprecedented experiment carry prime empower foundation democracy important event leader appreciate achievement people contribute national growth way shah say express satisfaction prime minister choice akashvani medium reach people monthly radio programme say voice nation glad modi choose akashvani convey message childhood admirer believe voice nation hear victory bangladesh akshvani also defeat tyrant emergency regular entertain armed force jawan play song request people forget medium modiji revive popularize young generation home minister say also say foundation democracy become strong dialogue people leader play role strengthen foundation astonishing political leader converse people episode evoke single political issue add minister also say platforme nation creative power innovative power moral power programme nation organize appreciate force successful democracy modi execute mantra episode say add modiji unravel many dimension democracy last year big contribution liberate politic clutch casteism appeasement long thought pollute element opinion never free free politic make performance base perform serve well remain politic give new life energy democracy say shah also say perfect communicator show speak conduct thought conversation deliver speech also use prime minister include wide range subject short event myriad language mann always nature cover vast expanse northeast also cover myriad subject farmer science self help group start up cooperation space say create awareness cleanliness ecology protection self encourage covid warrior campaign clean water conservation vocal local give new flight mann perfect communicator say stand campaign peace empowerment stand reflective stands festive economic development care thoughtful add modiji explain mean festival relation ecology send message say add forget say fabric thought process first person promote vigour shah also say prime appeal increase toy production cut import cent increase export similarly export musical instrument increase cent due encouraging word mann popularize traditional game teach young generation accept defeat stay motivated amit shah add,4,4_say_minister_visit_shah,say - minister - visit - shah - meeting - also - prime - democracy - new - country,0.7595554884807699,True
310,say evidence brazen tax law section claim unlawful refund deep datum artificial intelligence reveal trail fund company trail fund go company face see remain mute spectator plug ensure genuine taxpayer lose faith say fireside interaction economic time award corporate excellence,5,5_marriage_say_rule_right,marriage - say - rule - right - information - sex - court - social - couple - provision,0.8687909051845276,False
311,call former deputy eshwarappa move see effort keep party rank intact view several leader switch party deny ticket assembly poll term mla recently write party president nadda announce retirement electoral politic say seek ticket son constituency however party brass overlook eshwarappa request field channabasappa whileseveral leader include former quit nominee eshwarappa continue party also exhort rebellious leader return party fold eshwarappa share video conversation social medium video modi hear say demonstrate commitment party happy decide talk also hear say meet eshwarappa visit tell win upcoming election,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
312,recent ipl match gujarat titan lucknow supergiant match man stadium see hold placard sexist message spark outrage condemnation netizen misogynistic placard read dekhne aaya translate watch match cheerleader comment foreign cheerleader draw origin controversial joke stand comedian harsh gujral say leave netizen split section say joke section raise concern sexism misogyny spectator witness hold placard stadium message widely criticize sexist discriminatory go principle respect equality video photo man go viral leaving tweeple divided debate message take seriously rather lightly joke,-1,-1_say_joint_also_year,say - joint - also - year - wrestler - collagen - woman - state - take - first,0.0,False
313,say former deputy sachin pilot strong leader call confluence experience energy amrita recently appoint incharge come rathore meeting say upcoming election fight together rathore appoint incharge incharge appointment make day sachin pilot hold day fast government demand action corruption case previous bjp government randhawa term indiscipline big challenge ahead challenge form government rajasthan far sachin concern powerful leader tell reporter response tussle leader say assure comrade leader vast experience leader young energy confluence experience energy say come state election important party public want win defeat question much talk say democracy beauty allow express view believe work together fight election together,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
314,market regulator sebi move seek month extension complete probe allegation stock price manipulation adani group lapse regulatory disclosure top court ask probe matter month also set panel look indian investor damn report short seller wipe conglomerate market value new delhi market regulator sebi move seek month extension complete probe allegation stock price manipulation adani group lapse regulatory disclosure top court ask probe matter month also set panel look indian investor damn report short seller wipe conglomerate market value application move court sebi submit ascertain possible violation relate financial circumvention regulation fraudulent nature transaction take month complete exercise pass order extend time conclude investigation direct court common order date period month period court deem fit necessary fact circumstance present case plea say direct set member committee head former assessment extant regulatory framework make recommendation strengthen process say appropriate set panel expert order protect indian investor volatility kind witness recent past court appoint justice sapre panel provide assistance centre statutory agency include say interest indian investor need protect market volatility group stock rout ask centre consider set panel domain expert head former judge look strengthen regulatory mechanism centre agree court proposal head former judge go regulatory regime pil file top court issue claim group stock take beating bourse research make litany allegation include fraudulent transaction share price manipulation business conglomerate group dismiss charge lie say complie law disclosure requirement,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
315,execute year old indian origin drug trafficker ignore plea clemency family human right activist hang hour appeal reject court year old sentence coordinate man import kg never come contact drug sentence death hang judge rule link man phone number belong singapore narcotic law harsh world mandate death penalty drug trafficking offense last year country execute people nonviolent drug offence tangaraju first execution month director human right say sentence outrageous unacceptable chide spare cannabis government accuse peddle falsehood disrespect justice system hit tycoon call spare man set execute week drug trafficking due tangaraju activist say evidence tangaraju number phone othertwo man largely circumstantial human right organisation also raise concern tangaraju access lawyer first question authority singaporean law guarantee right deny access interpreter police take statement execution top human right official call authority urgently reconsider sentence concern due process respect fair trial guarantee human right say singaporean authority dismiss concern say tangaraju afford due process man connect case give evidence tangaraju trial arrest cannabis question plead guilty trafficking gram drug gram draw death penalty sentence year prison stroke cane receive discharge amount acquittal tangaraju family campaign clemency execution issue video appeal write letter reject last minute appeal family case review page judgment explain tangaraju fail show legitimate basis court review case,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
316,early month hmil announce arrival new micro suv call exter teaser car silhouette korean car manufacturer release sketch design suv reveal front seem inspire venue note go become carmaker affordable offering country say get split design shape lead drl top projector lamp main unit design highlight include wide grille skid plate front well roof rail side profile well rear fascia suv yet reveal power exter likely litre petrol engine car make power micro suv also make litre turbocharge petrol however likely slightly low state tune cng option also available say micro suv serve direct rival compact suvs suzuki also give competition tallboy hatchback equipment list exter expect get large touchscreen infotainment system semi digital instrument cluster connect tech push button start stop electrically operate orvms,2,2_get_battery_also_new,get - battery - also - new - launch - electric - make - offer - vehicle - price,1.0,False
317,lodge chief srinivas guwahati accuse latter mentally harass last month also accuse make sexist remark threaten state unit issue show ask dutta reply hour disciplinary action take make internal matter party public dutta lodge police complaint serve legal notice demand apology fail threaten initiate defamation proceeding daughter former ask assam police conduct inquiry harassment allegation say come twitt enclose screenshot post make dutta allege harassment derogatory language write personally look inquiry commission also inquire matter state,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,1.0,False
318,covid case country see dip last day compare last week tally mark first decline week begin report fresh covid case compare previous week indicator fatality positivity rate active case also register drop state northeast see drop fresh covid case last week include delhi weekly case count almost halve record report high case count recent week however number decline previous week similar decline report uttar nadu case steadily drop current surge appear firmly retreat active case dip night peak day test positivity rate percentage sample test positive covid fall week ago,3,3_record_temperature_case_degree,record - temperature - case - degree - covid - heat - accord - report - state - say,0.43437618514196225,False
319,describe security situation evolve government say pursue multiple option evacuate indian citizen stick conflict hit country statement say position iaf naval reach port decision deploy super hercule military transport aircraft follow high level meeting chair ask official ready contingency evacuation plan use early also evacuation government india make effort ensure safety security indian strand also coordinate closely various partner safe movement strand sudan like evacuate say foreign add sudanese authority also contact uae other evacuate army party involve violence see dead quote say facilitate evacuation diplomat foreign national military aircraft indian government however say sudanese airspace currently remain closed foreign aircraft overland movement also risk logistical challenge say foreign contingency plan place movement ground depend security situation continue volatile report fierce fight various location khartoum say government indian regular touch strand indian advise viability safe movement avoid unnecessary risk also coordinate possible assistance include possible exit khartoum city security situation permit safe movement say government military manage airlift close embassy staffer rival paramilitary force apparently agree block airlift report region say war faction agree allow evacuation foreign national assistance,7,7_indian_sudan_evacuation_say,indian - sudan - evacuation - say - citizen - security - situation - flight - government - conflict,1.0,False
320,doc get emoji reaction comment detail monster reason buy new galaxy introduce bill target shortfall challenge rein play report ban chip chemical add reaction last year month later announce shortcut enable user easily insert write late development company say user add emoji reaction exist comment doc emoji reaction provide less formal alternative comment new feature increase collaboration enable quickly creatively express opinion document content company say blog post rolling feature rapid release domain launch schedule release domain plan apart emoji reaction comment also announce update workspace early week include image insertion google sheet android way quickly replace image slide attach document spreadsheet presentation calendar event directly meet doc sheet slide update image insertion google sheet android user drag copy paste image google sheet android grid image rather cell image furthermore user able convert grid image cell image context menu google roll new ability rapid release domain launch schedule release domain plan replace image quickly google order replace image slide user menu toolbar right click image want replace select replace image add new option drag drop image anywhere replace image slide presentation feature roll rapid release domain launch schedule release domain plan attach file calendar eventlastly user attach document spreadsheet presentation calendar event directly meet doc sheet slide user share file meet chat use meet doc sheet slide launch easily attach file associated calendar event allow meeting attendee access file easily company say feature available workspace business standard business enterprise essential enterprise standard enterprise education standard education teaching learning upgrade nonprofit customer,8,8_company_business_work_future,company - business - work - future - financial - education - image - say - tech - regulation,1.0,False
321,record renewable energy output lead decline wholesale power price accord report australian energy market operator credit record level renewable energy output drive wholesale power price accord official report publish australian energy market operator say energy report first quarter demand national electricity market fall low level report wholesale price national electricity market average megawatt hour previous quarter fall largely attribute significant increase renewable output aemo say amount electricity produce rooftop solar system nationwide cent high first quarter compare period generation large scale wind solar farm also cent high time energy generation coal gas decline latter provide small share electricity supply first quarter year entire quarter national electricity market emission total tonne carbon dioxide equivalent record low period electricity generation big polluter account approximately third country emission say datum reflect shift underway electricity system country pursue net emission future say underline need investment new transmission firm technology connect new location wind solar farm even variable nature renewable generation,1,1_inflation_price_growth_year,inflation - price - growth - year - month - market - high - rise - rate - say,0.8417453886947436,False
322,term acquittal accuse case murder rule law constitution speak gather party worker suburban ghatkopar also blame maharashtra government death people due sunstroke ceremony demand judicial probe court gujarat acquit survive accuse case relate killing muslim aftermath godhra train burning incident rule law constitution murder prove yesterday verdict say speak sunstroke death accuse shinde lead maharashtra government ceremony probe retire judge fix tragedy say pawar also accuse power finish opposition party jail month allegation take bribe probe agency describe donation rs half crore educational institution bribe also head several educational institution take donation suppose bribe ask ncp leader still languish jail pawar add fundamentalism grow country need stay alert fight cost say,0,0_say_court_party_government,say - court - party - government - police - leader - case - state - people - judge,0.8696334512100529,False
323,introduce new metro line part country transformative citizen many way new metro line improve mobility resident connect isolated part city rest population also reduce traffic congestion road contribute economic growth city even help vulnerable community commute safely year back basic objective mind development program undertake construction long metro circle line open line expand world long line big circle line launch recently,4,4_say_minister_visit_shah,say - minister - visit - shah - meeting - also - prime - democracy - new - country,0.9721114305216214,False
324,monster reason buy new good news gamer content creator launch camera massive mah battery many innovative feature available sale incredible price late monster launch triple camera segment processor massive game galaxy load exceptional feature available awesome price stay ahead game programmatic advertising trend hybrid expert insight solution perfect companion device rule extension personality young want smartphone perfect companion click social medium ready photo entire gaming library app store making next viral trend reel smartphone gateway young show skill talent internet hence need preferred device easy wallet ever rise demand young emerge top brand understand beat genz dance late launch way answer genz trouble wonder make device special well reason bring home right reason make shutterbug genz love shoot photo video smartphone one enjoy share quirky side world put unique creation social medium make sure genz folk get right shot time smartphone need capable camera precisely triple rear camera come play camera setup sure impress even discern photographer comprise whopping big sensor back allow stunning picture light condition love shoot nightlife excellent choice thank aperture big aperture size place primary mp sensor make way light way image shoot low light turn much clear sharp galaxy pack monstorous mah battery tired constantly charge phone galaxy cover keep legacy device late galaxy come massive mah battery huge battery size easily work play binge watch upto day single charge go day fret smartphone quit rare moment need juice device add much need fast charge support juice phone time galaxy fast thank processor say impromptu gaming session device become perfect companion galaxy come rock solid processor ensure fast smooth performance day day efficient processor experience super smooth performance lag free gameplay hiccup moreover come band ensure device future ready get enjoy favourite game online lag latency reason galaxy pack big fhd display,2,2_get_battery_also_new,get - battery - also - new - launch - electric - make - offer - vehicle - price,0.6231865700931891,False
325,base battery swap tech ev manufacturer launch electric part joint venture gogoro launch battery swap platform smart scooter battery swap facility establish delhi smart scooter get second battery swap capability swap station put action offer aim benefit ongoing upswe adoption electric wheeler recently see growth percent sale majority sale come electric wheeler hold percent market share gogoro track record servicing battery swap globally second swap go service scooter battery facility currently offer service imagine potential second swap grow lead last mile delivery already delivery second partnership gogoro global player state art swap station technology surely boost number delivery day earning delivery executive give confidence go extra mile say akash ceo founder pilot also hope contribute decarbonisation last mile deliverie smart scooter also help gogoro implement change require smart scooter suit indian market expand footprint gogoro smartscooter ideal choice delivery rider want friendly transportation efficient convenient offer connectivity integration several safety feature gogoro global battery swap network prove track record servicing rider smart battery circulation network battery swap station location daily battery swap total battery swap date gogoro network battery swap save ton co globally general manager general manager say critical market launch pilot bring good class technology infrastructure indian market ongoing partnership especially last mile mobility commitment region look forward expand business country scale operation,2,2_get_battery_also_new,get - battery - also - new - launch - electric - make - offer - vehicle - price,0.9692622532203935,False
326,measure increase capex boost green economy initiative strengthen financial market announce budget expect promote job creation spur economic growth say monthly economic say quarter various high frequency indicator hfis point slowdown general monetary tightening appear start weaken global demand continue various agency forecast decline global growth apart lag impact monetary tightening uncertainty emanating linger pandemic relentless conflict dampen global growth note even global output expect slow project fast grow major economy face come financial year confidence impart underlie overall macroeconomic stability alert geo political geo economic risk monthly review say economic survey table parliament ahead budget pencil growth rate cent downside upside risk add inflation risk likely low still vanish global condition geopolitical conflict consequent supply disruption contribute high inflation still present say prediction return condition presage weak monsoon result low output high price similarly price external deficit less challenge close attention trend international trade capital flow warrant budget yet provide capex stimulus growth increase centre capex budget rs lakh crore cent higher previous year government continue push investment drive growth global headwind measure announce union budget rise capital expenditure increase focus infrastructure development boost green economy initiative strengthen financial market expect promote job creation spur economic growth say budget also announce measure increase spend consumer demand include rationalisation tax slab increase basic exemption limit new personal income tax regime budget introduce important process measure set national financial information registry implementation single window system reform property tax governance other improve process financial market turn enable regulator create effective feedback mechanism review regulation monthly review report say step announce union budget sustain growth momentum characterise indian economy current year aid address inflationary pressure even consumer price index cpi inflation rise cent headline inflation show downward trend second half add measure announce msme sector likely reduce cost fund aid small enterprise revision tax slab new personal income tax regime expect boost consumption thus provide impetus economic growth easy kyc norm expansion digilocker service overall impetus digitisation last mile connectivity predict strengthen financial market report say thank emphasis macroeconomic stability last several year indian economy face year ahead confidence mindful risk add,1,1_inflation_price_growth_year,inflation - price - growth - year - month - market - high - rise - rate - say,1.0,False
327,discuss worsen situation guterre underscore need successful diplomacy lead early ceasefire create ground situation safety welfare people meet guterre also discuss issue include conflict antonioguterre today afternoon discuss current development tweet focus understandably strongly support effort early ceasefire lead creation safe corridor continue work closely say head day trip begin first visit external affair country arrive say plan quite ago come mainly fight start immediately see serious lot people trap situation know large presence need diplomacy successful diplomacy diplomacy create ground situation safety welfare people jaishankar tell small group journalist meet guterre note good meeting guterre say fighting sudan start feel important meet guterre meet situation also course discuss also spend time ukraine conflict essentially say say effort establish ceasefire really key moment ceasefire corridor safe people really come say bit talk course obviously strong interest matter many jaishankar add people include indian kill injured clash sudan accord organisation violence force paramilitary rapid support force erupt say new delhi touch number country speak touch also touch british counterpart say early morning long conversation egyptian strong interest strong understanding focus really get diplomatic process yield desire result desire result workable ground observe ceasefire take next step create say meanwhile team new delhi continuous touch sudan advise say know difficult keep calm take unnecessary risk sort say hope effort include lead secretary general yield soon wait see jaishankar say early today guterre meet convene dramatic situation sudan bring together state igad well representative number country deeply commit solve crisis strong consensus condemn ongoing fighting sudan call cessation hostility immediate priority appeal ceasefire take place least day mark fitr celebration allow civilian trap conflict zone escape seek medical treatment food essential supply guterre tell reporter say early attempt ceasefire hold say encourage respect people trap right say important ever ceasefire hold hope,7,7_indian_sudan_evacuation_say,indian - sudan - evacuation - say - citizen - security - situation - flight - government - conflict,1.0,False
328,bitcoin drop closely watch level wide retreat crypto price concern inflation prompt bout caution global market large token fall much pare slide trade small token avalanche fall around,1,1_inflation_price_growth_year,inflation - price - growth - year - month - market - high - rise - rate - say,0.8762711916156434,False
